Date,Revenue,COGS,orders_count,unique_customers,item_lines_count,total_quantity,total_discount_amount,avg_discount_amount,avg_discount_rate,promo_usage_rate,discount_to_gross_rate,web_sessions,web_unique_visitors,web_page_views,web_bounce_rate,web_avg_session_duration_sec,web_traffic_available,inventory_product_count,inventory_stock_on_hand,inventory_units_received,inventory_units_sold,inventory_stockout_days,inventory_stockout_rate,inventory_fill_rate,inventory_sell_through_rate,inventory_days_of_supply,inventory_overstock_rate,inventory_reorder_rate,inventory_snapshot_observed,inventory_data_available,returns_count,returned_orders_count,return_quantity,refund_amount,return_rate,day_of_week,month,quarter,year,is_weekend,time_index,post_2019_flag,lag_7,lag_14,lag_30,rolling_mean_7,rolling_mean_30
2018-08-03,9026931.62,7058116.81,290,290,314,1433,0.0,0.0,0.0,0.0,0.0,29494.0,21206.0,126311.0,0.00477,285.2,1.0,518.0,112892.0,12519.0,10632.0,608.0,0.6756756756756757,0.9608741312741312,0.1602611969111969,664.9247104247104,0.7451737451737451,0.0,0,1,9.0,9.0,24.0,106104.24,0.01674808094905792,4,8,3,2018,0,2221,0,5162979.4,5761282.54,2096565.2,8825363.114285713,6001022.2113333335
2018-08-04,6859151.1,5490125.8,253,251,270,1204,0.0,0.0,0.0,0.0,0.0,30114.0,22002.0,110771.0,0.00475,122.8,1.0,518.0,112892.0,12519.0,10632.0,608.0,0.6756756756756757,0.9608741312741312,0.1602611969111969,664.9247104247104,0.7451737451737451,0.0,0,1,9.0,9.0,22.0,124492.64,0.018272425249169437,5,8,3,2018,1,2222,0,6313222.5,4939690.9,2944993.36,9377356.288571429,6232034.425333334
2018-08-05,3117800.12,2491453.39,113,113,118,507,0.0,0.0,0.0,0.0,0.0,32477.0,26417.0,177486.0,0.00379,278.5,1.0,518.0,112892.0,12519.0,10632.0,608.0,0.6756756756756757,0.9608741312741312,0.1602611969111969,664.9247104247104,0.7451737451737451,0.0,0,1,20.0,20.0,51.0,237271.78,0.10059171597633136,6,8,3,2018,1,2223,0,6597216.94,5641320.53,2036989.14,9455346.08857143,6362506.35
2018-08-06,3924563.55,3048117.59,130,129,134,641,0.0,0.0,0.0,0.0,0.0,39013.0,30452.0,180333.0,0.0037599999999999995,106.6,1.0,518.0,112892.0,12519.0,10632.0,608.0,0.6756756756756757,0.9608741312741312,0.1602611969111969,664.9247104247104,0.7451737451737451,0.0,0,1,19.0,19.0,52.0,219330.78,0.0811232449297972,0,8,3,2018,0,2224,0,7314460.76,6121614.15,3253556.07,8958286.542857142,6398533.382666667
2018-08-07,4212970.63,3334965.62,153,152,161,748,0.0,0.0,0.0,0.0,0.0,32519.0,25917.0,106275.0,0.0043,210.1,1.0,518.0,112892.0,12519.0,10632.0,608.0,0.6756756756756757,0.9608741312741312,0.1602611969111969,664.9247104247104,0.7451737451737451,0.0,0,1,23.0,23.0,60.0,192310.97,0.08021390374331551,1,8,3,2018,0,2225,0,12496367.04,6821739.77,2752144.2,8474015.512857143,6420900.298666666
2018-08-08,4647118.76,3610702.93,156,155,170,795,0.0,0.0,0.0,0.0,0.0,29424.0,23086.0,100598.0,0.00455,279.9,1.0,518.0,112892.0,12519.0,10632.0,608.0,0.6756756756756757,0.9608741312741312,0.1602611969111969,664.9247104247104,0.7451737451737451,0.0,0,1,13.0,13.0,26.0,114966.77,0.03270440251572327,2,8,3,2018,0,2226,0,13786351.91,7944998.65,4430764.61,7290673.168571428,6469594.512999999
2018-08-09,4946125.63,3977801.47,170,170,179,781,0.0,0.0,0.0,0.0,0.0,31580.0,23104.0,172112.0,0.00558,201.3,1.0,518.0,112892.0,12519.0,10632.0,608.0,0.6756756756756757,0.9608741312741312,0.1602611969111969,664.9247104247104,0.7451737451737451,0.0,0,1,13.0,13.0,33.0,142345.53,0.04225352112676056,3,8,3,2018,0,2227,0,10106943.25,6463508.32,5201122.72,5985068.432857142,6476806.318
2018-08-10,3705554.89,2859379.41,134,133,142,636,0.0,0.0,0.0,0.0,0.0,33078.0,25094.0,169398.0,0.00469,255.2,1.0,518.0,112892.0,12519.0,10632.0,608.0,0.6756756756756757,0.9608741312741312,0.1602611969111969,664.9247104247104,0.7451737451737451,0.0,0,1,17.0,17.0,44.0,260080.32,0.06918238993710692,4,8,3,2018,0,2228,0,9026931.62,5162979.4,6502831.07,5247808.772857143,6468306.415
2018-08-11,4591065.72,3598807.89,148,148,155,728,0.0,0.0,0.0,0.0,0.0,31058.0,21892.0,149625.0,0.00441,111.7,1.0,518.0,112892.0,12519.0,10632.0,608.0,0.6756756756756757,0.9608741312741312,0.1602611969111969,664.9247104247104,0.7451737451737451,0.0,0,1,12.0,12.0,31.0,115112.01000000001,0.042582417582417584,5,8,3,2018,1,2229,0,6859151.1,6313222.5,6228668.47,4487612.0971428575,6375063.875666666
2018-08-12,4030885.81,3179458.32,138,138,150,677,0.0,0.0,0.0,0.0,0.0,26034.0,19446.0,140718.0,0.00401,144.7,1.0,518.0,112892.0,12519.0,10632.0,608.0,0.6756756756756757,0.9608741312741312,0.1602611969111969,664.9247104247104,0.7451737451737451,0.0,0,1,15.0,15.0,52.0,209691.08000000002,0.07680945347119646,6,8,3,2018,1,2230,0,3117800.12,6597216.94,4250921.4,4163599.8999999994,6320477.117333333
2018-08-13,4244815.28,3284829.91,156,155,166,708,0.0,0.0,0.0,0.0,0.0,30743.0,22138.0,144336.0,0.00428,275.2,1.0,518.0,112892.0,12519.0,10632.0,608.0,0.6756756756756757,0.9608741312741312,0.1602611969111969,664.9247104247104,0.7451737451737451,0.0,0,1,18.0,18.0,41.0,182690.89,0.05790960451977401,0,8,3,2018,0,2231,0,3924563.55,7314460.76,4868504.46,4294040.712857143,6313142.597666666
2018-08-14,6041631.13,4766947.5,184,184,196,892,0.0,0.0,0.0,0.0,0.0,30362.0,22819.0,153338.0,0.00427,187.6,1.0,518.0,112892.0,12519.0,10632.0,608.0,0.6756756756756757,0.9608741312741312,0.1602611969111969,664.9247104247104,0.7451737451737451,0.0,0,1,14.0,14.0,43.0,225994.68,0.04820627802690583,1,8,3,2018,0,2232,0,4212970.63,12496367.04,5393026.83,4339790.96,6292352.958333333
2018-08-15,6058071.07,4807626.36,210,209,224,1035,0.0,0.0,0.0,0.0,0.0,32052.0,23837.0,162434.0,0.00402,177.5,1.0,518.0,112892.0,12519.0,10632.0,608.0,0.6756756756756757,0.9608741312741312,0.1602611969111969,664.9247104247104,0.7451737451737451,0.0,0,1,19.0,19.0,47.0,212070.4,0.04541062801932367,2,8,3,2018,0,2233,0,4647118.76,13786351.91,4994805.9,4601028.1742857145,6313973.101666666
2018-08-16,5333680.81,4015767.27,191,191,202,926,0.0,0.0,0.0,0.0,0.0,27297.0,19987.0,138459.0,0.00402,233.4,1.0,518.0,112892.0,12519.0,10632.0,608.0,0.6756756756756757,0.9608741312741312,0.1602611969111969,664.9247104247104,0.7451737451737451,0.0,0,1,18.0,18.0,57.0,300704.95,0.061555075593952485,3,8,3,2018,0,2234,0,4946125.63,10106943.25,5712604.18,4802592.79,6349415.274
2018-08-17,4314679.61,3455461.38,148,148,155,716,0.0,0.0,0.0,0.0,0.0,31433.0,23332.0,161030.0,0.00496,226.4,1.0,518.0,112892.0,12519.0,10632.0,608.0,0.6756756756756757,0.9608741312741312,0.1602611969111969,664.9247104247104,0.7451737451737451,0.0,0,1,22.0,22.0,48.0,236461.58,0.0670391061452514,4,8,3,2018,0,2235,0,3705554.89,9026931.62,7639039.23,4857957.815714285,6336784.495000001
2018-08-18,4960825.43,3902500.12,164,163,177,785,0.0,0.0,0.0,0.0,0.0,33012.0,23808.0,111264.0,0.0037,239.7,1.0,518.0,112892.0,12519.0,10632.0,608.0,0.6756756756756757,0.9608741312741312,0.1602611969111969,664.9247104247104,0.7451737451737451,0.0,0,1,20.0,20.0,61.0,305451.67,0.07770700636942675,5,8,3,2018,1,2236,0,4591065.72,6859151.1,6252432.84,4944975.632857143,6225972.507666666
2018-08-19,4978431.53,3847035.88,170,168,178,780,0.0,0.0,0.0,0.0,0.0,39488.0,31318.0,132972.0,0.0046,133.1,1.0,518.0,112892.0,12519.0,10632.0,608.0,0.6756756756756757,0.9608741312741312,0.1602611969111969,664.9247104247104,0.7451737451737451,0.0,0,1,9.0,9.0,19.0,96255.68000000001,0.02435897435897436,6,8,3,2018,1,2237,0,4030885.81,3117800.12,5761282.54,4997798.448571429,6182918.9273333335
2018-08-20,4896843.63,3837284.3,173,173,186,801,0.0,0.0,0.0,0.0,0.0,38268.0,28430.0,207495.0,0.00434,181.0,1.0,518.0,112892.0,12519.0,10632.0,608.0,0.6756756756756757,0.9608741312741312,0.1602611969111969,664.9247104247104,0.7451737451737451,0.0,0,1,14.0,14.0,29.0,179291.19,0.03620474406991261,0,8,3,2018,0,2238,0,4244815.28,3924563.55,4939690.9,5133162.122857143,6156823.893666667
2018-08-21,5971341.33,4692653.97,206,205,210,932,0.0,0.0,0.0,0.0,0.0,34313.0,25553.0,133424.0,0.00518,121.3,1.0,518.0,112892.0,12519.0,10632.0,608.0,0.6756756756756757,0.9608741312741312,0.1602611969111969,664.9247104247104,0.7451737451737451,0.0,0,1,18.0,17.0,40.0,211153.09,0.04291845493562232,1,8,3,2018,0,2239,0,6041631.13,4212970.63,5641320.53,5226309.03,6155395.651333333
2018-08-22,7086185.79,5662221.43,224,222,237,1086,0.0,0.0,0.0,0.0,0.0,32336.0,25361.0,165802.0,0.00376,123.9,1.0,518.0,112892.0,12519.0,10632.0,608.0,0.6756756756756757,0.9608741312741312,0.1602611969111969,664.9247104247104,0.7451737451737451,0.0,0,1,15.0,15.0,38.0,186774.62,0.034990791896869246,2,8,3,2018,0,2240,0,6058071.07,4647118.76,6121614.15,5216267.63,6166396.344666666
2018-08-23,5392520.44,4260217.92,167,166,177,813,0.0,0.0,0.0,0.0,0.0,35869.0,27145.0,119929.0,0.00565,259.7,1.0,518.0,112892.0,12519.0,10632.0,608.0,0.6756756756756757,0.9608741312741312,0.1602611969111969,664.9247104247104,0.7451737451737451,0.0,0,1,11.0,11.0,31.0,122395.76,0.038130381303813035,3,8,3,2018,0,2241,0,5333680.81,4946125.63,6821739.77,5363141.161428571,6198548.732666667
2018-08-24,3329330.38,2630754.1,120,120,125,577,0.0,0.0,0.0,0.0,0.0,36561.0,29845.0,129066.0,0.00576,118.8,1.0,518.0,112892.0,12519.0,10632.0,608.0,0.6756756756756757,0.9608741312741312,0.1602611969111969,664.9247104247104,0.7451737451737451,0.0,0,1,13.0,13.0,53.0,221953.87,0.09185441941074524,4,8,3,2018,0,2242,0,4314679.61,3705554.89,7944998.65,5371546.822857142,6150908.088333334
2018-08-25,4716376.41,3836954.01,141,139,152,715,0.0,0.0,0.0,0.0,0.0,32544.0,25889.0,127834.0,0.00347,294.7,1.0,518.0,112892.0,12519.0,10632.0,608.0,0.6756756756756757,0.9608741312741312,0.1602611969111969,664.9247104247104,0.7451737451737451,0.0,0,1,15.0,15.0,37.0,219768.93,0.05174825174825175,5,8,3,2018,1,2243,0,4960825.43,4591065.72,6463508.32,5230782.647142857,5997052.479333333
2018-08-26,4717920.92,3744613.34,155,154,166,749,0.0,0.0,0.0,0.0,0.0,31686.0,25282.0,144816.0,0.00576,237.8,1.0,518.0,112892.0,12519.0,10632.0,608.0,0.6756756756756757,0.9608741312741312,0.1602611969111969,664.9247104247104,0.7451737451737451,0.0,0,1,12.0,12.0,30.0,152637.27,0.04005340453938585,6,8,3,2018,1,2244,0,4978431.53,4030885.81,5162979.4,5195861.35857143,5938814.749
2018-08-27,6151109.31,4800826.49,187,185,201,904,0.0,0.0,0.0,0.0,0.0,34463.0,25911.0,179758.0,0.0032,189.9,1.0,518.0,112892.0,12519.0,10632.0,608.0,0.6756756756756757,0.9608741312741312,0.1602611969111969,664.9247104247104,0.7451737451737451,0.0,0,1,11.0,11.0,36.0,206515.38,0.03982300884955752,0,8,3,2018,0,2245,0,4896843.63,4244815.28,6313222.5,5158645.5571428565,5923979.466333333
2018-08-28,12207075.48,9954369.46,384,381,421,1906,0.0,0.0,0.0,0.0,0.0,33919.0,27739.0,133606.0,0.00453,117.2,1.0,518.0,112892.0,12519.0,10632.0,608.0,0.6756756756756757,0.9608741312741312,0.1602611969111969,664.9247104247104,0.7451737451737451,0.0,0,1,20.0,20.0,51.0,256611.08000000002,0.026757607555089193,1,8,3,2018,0,2246,0,5971341.33,6041631.13,6597216.94,5337826.368571429,5918575.693333333
2018-08-29,10330752.34,8329694.93,359,357,383,1647,0.0,0.0,0.0,0.0,0.0,37620.0,28926.0,122447.0,0.00356,105.2,1.0,518.0,112892.0,12519.0,10632.0,608.0,0.6756756756756757,0.9608741312741312,0.1602611969111969,664.9247104247104,0.7451737451737451,0.0,0,1,9.0,9.0,30.0,139006.91999999998,0.018214936247723135,2,8,3,2018,0,2247,0,7086185.79,6058071.07,7314460.76,6228645.532857143,6105570.978
2018-08-30,10819458.93,8497693.47,350,347,379,1743,60476.41,159.56836411609498,0.007387876572887098,0.07387862796833773,0.005589596521533263,30458.0,21439.0,158311.0,0.0054,184.2,1.0,518.0,112892.0,12519.0,10632.0,608.0,0.6756756756756757,0.9608741312741312,0.1602611969111969,664.9247104247104,0.7451737451737451,0.0,0,1,13.0,13.0,25.0,171501.17,0.01434308663224326,3,8,3,2018,0,2248,0,5392520.44,5333680.81,12496367.04,6692155.04,6206114.030666666
2018-08-31,9769233.6,7975907.3,306,305,329,1496,120434.57,366.0625227963526,0.013981753931754768,0.1398176291793313,0.012327944538044418,33256.0,25137.0,154605.0,0.00453,175.4,1.0,531.0,114103.0,11016.0,9411.0,567.0,0.6666666666666666,0.9644062146892655,0.15284482109227873,600.8015065913371,0.768361581920904,0.0,1,1,10.0,10.0,22.0,108650.79000000001,0.014705882352941176,4,8,3,2018,0,2249,0,3329330.38,4314679.61,13786351.91,7467431.967142858,6150217.093666667
2018-09-01,8834290.53,7236711.56,300,299,318,1429,235121.49,739.3757547169811,0.027358503151621215,0.27358490566037735,0.026614643156862537,21853.0,17413.0,85618.0,0.00487,147.4,1.0,531.0,114103.0,11016.0,9411.0,567.0,0.6666666666666666,0.9644062146892655,0.15284482109227873,600.8015065913371,0.768361581920904,0.0,0,1,5.0,5.0,15.0,107884.65,0.010496850944716585,5,9,3,2018,1,2250,0,4716376.41,4960825.43,10106943.25,8387418.141428572,6016313.15
2018-09-02,2926208.13,2475973.31,121,119,128,546,271578.81,2121.709453125,0.09375012169165373,0.9375,0.09280912291088468,26234.0,21116.0,100063.0,0.00425,103.79999999999998,1.0,531.0,114103.0,11016.0,9411.0,567.0,0.6666666666666666,0.9644062146892655,0.15284482109227873,600.8015065913371,0.768361581920904,0.0,0,1,6.0,6.0,24.0,171613.05,0.04395604395604396,6,9,3,2018,1,2251,0,4717920.92,4978431.53,9026931.62,8975691.587142857,5973891.392666667
2018-09-03,3730127.97,3250956.11,125,124,131,603,373012.77,2847.42572519084,0.09999992738676576,1.0,0.09999999276164244,23328.0,16937.0,101305.0,0.00398,279.5,1.0,531.0,114103.0,11016.0,9411.0,567.0,0.6666666666666666,0.9644062146892655,0.15284482109227873,600.8015065913371,0.768361581920904,0.0,0,1,9.0,9.0,32.0,220730.33,0.05306799336650083,0,9,3,2018,0,2252,0,6151109.31,4896843.63,6859151.1,8719732.617142858,5770533.943
2018-09-04,2895558.56,2566039.59,89,89,93,436,289555.87,3113.5039784946234,0.10000000459849018,1.0,0.10000000483499115,20499.0,15360.0,107914.0,0.00526,287.4,1.0,531.0,114103.0,11016.0,9411.0,567.0,0.6666666666666666,0.9644062146892655,0.15284482109227873,600.8015065913371,0.768361581920904,0.0,0,1,11.0,11.0,30.0,255239.24,0.06880733944954129,1,9,3,2018,0,2253,0,12207075.48,5971341.33,3117800.12,8373878.14,5666233.172
2018-09-05,2683914.3,2352008.69,89,89,95,440,268391.37,2825.1723157894735,0.09999994027186335,1.0,0.09999997764459172,25916.0,19961.0,99437.0,0.0032099999999999997,315.0,1.0,531.0,114103.0,11016.0,9411.0,567.0,0.6666666666666666,0.9644062146892655,0.15284482109227873,600.8015065913371,0.768361581920904,0.0,0,1,7.0,7.0,17.0,102094.72,0.038636363636363635,2,9,3,2018,0,2254,0,10330752.34,7086185.79,3924563.55,7043661.437142857,5658825.12
2018-09-06,2220736.04,1976596.92,82,82,86,391,222073.63999999998,2582.2516279069764,0.10000005796816899,1.0,0.10000001621084151,23575.0,17588.0,98789.0,0.0047,175.0,1.0,531.0,114103.0,11016.0,9411.0,567.0,0.6666666666666666,0.9644062146892655,0.15284482109227873,600.8015065913371,0.768361581920904,0.0,0,1,15.0,15.0,41.0,265544.86,0.10485933503836317,3,9,3,2018,0,2255,0,10819458.93,5392520.44,4212970.63,5951256.002857142,5617470.145
2018-09-07,2737800.42,2305499.6,110,109,118,502,273780.1,2320.1703389830504,0.10000006814904011,1.0,0.10000002118488972,24675.0,18579.0,111428.0,0.005379999999999999,318.4,1.0,531.0,114103.0,11016.0,9411.0,567.0,0.6666666666666666,0.9644062146892655,0.15284482109227873,600.8015065913371,0.768361581920904,0.0,0,1,14.0,14.0,42.0,166723.1,0.08366533864541832,4,9,3,2018,0,2256,0,9769233.6,3329330.38,4647118.76,4722867.018571428,5551062.325333334
2018-09-08,3138040.11,2844198.87,107,107,111,506,313804.01,2827.063153153153,0.10000001134063585,1.0,0.09999999968132976,21499.0,15749.0,93009.0,0.00556,285.5,1.0,531.0,114103.0,11016.0,9411.0,567.0,0.6666666666666666,0.9644062146892655,0.15284482109227873,600.8015065913371,0.768361581920904,0.0,0,1,13.0,12.0,34.0,146806.07,0.06719367588932806,5,9,3,2018,1,2257,0,8834290.53,4716376.41,4946125.63,3718376.5642857146,5487418.380666667
2018-09-09,4428844.18,3809539.78,172,168,180,778,442884.51,2460.4695,0.10000006110643521,1.0,0.10000002077291417,24572.0,19429.0,126340.0,0.00483,165.2,1.0,531.0,114103.0,11016.0,9411.0,567.0,0.6666666666666666,0.9644062146892655,0.15284482109227873,600.8015065913371,0.768361581920904,0.0,0,1,13.0,13.0,39.0,181759.94,0.05012853470437018,6,9,3,2018,1,2258,0,2926208.13,4717920.92,3705554.89,2904626.5042857146,5427148.863333333
2018-09-10,3518686.76,3115017.21,131,131,135,591,351868.66,2606.4345185185184,0.10000001926579918,1.0,0.099999995452849,23077.0,16331.0,84070.0,0.00467,315.6,1.0,531.0,114103.0,11016.0,9411.0,567.0,0.6666666666666666,0.9644062146892655,0.15284482109227873,600.8015065913371,0.768361581920904,0.0,0,1,13.0,13.0,32.0,205772.97999999998,0.05414551607445008,0,9,3,2018,0,2259,0,3730127.97,6151109.31,4591065.72,3119288.7971428568,5451258.506333333
2018-09-11,2737148.82,2457613.39,98,97,104,475,273714.85,2631.8735576923073,0.09999996852996204,1.0,0.0999999883090025,22565.0,16306.0,114735.0,0.00572,100.7,1.0,531.0,114103.0,11016.0,9411.0,567.0,0.6666666666666666,0.9644062146892655,0.15284482109227873,600.8015065913371,0.768361581920904,0.0,0,1,8.0,8.0,18.0,91486.45999999999,0.037894736842105266,1,9,3,2018,0,2260,0,2895558.56,12207075.48,4030885.81,3089082.9099999997,5415512.541
2018-09-12,3907657.89,3473624.08,124,123,131,601,390765.82,2982.9451908396945,0.0999999979395914,1.0,0.10000000793314073,22982.0,17271.0,81255.0,0.0038400000000000005,220.7,1.0,531.0,114103.0,11016.0,9411.0,567.0,0.6666666666666666,0.9644062146892655,0.15284482109227873,600.8015065913371,0.768361581920904,0.0,0,1,12.0,12.0,33.0,189453.56,0.05490848585690516,2,9,3,2018,0,2261,0,2683914.3,10330752.34,4244815.28,3066452.947142857,5372387.974666667
2018-09-13,3198359.98,2826009.39,104,104,109,544,319835.99,2934.275137614679,0.09999999169628564,1.0,0.09999999749871807,20905.0,15542.0,103260.0,0.0057,306.6,1.0,531.0,114103.0,11016.0,9411.0,567.0,0.6666666666666666,0.9644062146892655,0.15284482109227873,600.8015065913371,0.768361581920904,0.0,0,1,18.0,18.0,47.0,294571.88,0.08639705882352941,3,9,3,2018,0,2262,0,2220736.04,10819458.93,6041631.13,3241273.46,5361149.395
2018-09-14,3759913.17,3409768.94,118,116,122,538,375991.33,3081.8961475409837,0.10000010917157605,1.0,0.10000000345752666,22390.0,16009.0,91293.0,0.00441,240.7,1.0,531.0,114103.0,11016.0,9411.0,567.0,0.6666666666666666,0.9644062146892655,0.15284482109227873,600.8015065913371,0.768361581920904,0.0,0,1,11.0,11.0,29.0,185608.05,0.05390334572490706,4,9,3,2018,0,2263,0,2737800.42,9769233.6,6058071.07,3380934.022857143,5266373.69
2018-09-15,3182906.62,2708850.83,139,138,153,675,318290.65,2080.331045751634,0.09999997862997752,1.0,0.09999999622986112,22602.0,16440.0,120105.0,0.00547,163.6,1.0,531.0,114103.0,11016.0,9411.0,567.0,0.6666666666666666,0.9644062146892655,0.15284482109227873,600.8015065913371,0.768361581920904,0.0,0,1,11.0,11.0,27.0,130146.76999999999,0.04,5,9,3,2018,1,2264,0,3138040.11,8834290.53,5333680.81,3526950.13,5189768.426666666
2018-09-16,4513878.02,4134396.21,158,157,171,799,451387.81,2639.6947953216372,0.0999999287675021,1.0,0.10000000177231197,20769.0,15024.0,107735.0,0.00474,300.6,1.0,531.0,114103.0,11016.0,9411.0,567.0,0.6666666666666666,0.9644062146892655,0.15284482109227873,600.8015065913371,0.768361581920904,0.0,0,1,12.0,12.0,37.0,211345.71,0.04630788485607009,6,9,3,2018,1,2265,0,4428844.18,2926208.13,4314679.61,3533359.631428571,5118075.9536666665
2018-09-17,3684035.33,3185261.69,137,135,149,679,368403.57,2472.5071812080537,0.1000000773759867,1.0,0.10000001004333474,22065.0,16173.0,117402.0,0.00557,191.4,1.0,531.0,114103.0,11016.0,9411.0,567.0,0.6666666666666666,0.9644062146892655,0.15284482109227873,600.8015065913371,0.768361581920904,0.0,0,1,13.0,13.0,36.0,279665.29,0.053019145802650956,0,9,3,2018,0,2266,0,3518686.76,3730127.97,4960825.43,3545507.322857143,5124715.900666667
2018-09-18,3511249.8,3093197.05,120,119,127,590,351125.0,2764.763779527559,0.10000007528449335,1.0,0.10000000569597754,21571.0,16801.0,113374.0,0.00455,174.5,1.0,531.0,114103.0,11016.0,9411.0,567.0,0.6666666666666666,0.9644062146892655,0.15284482109227873,600.8015065913371,0.768361581920904,0.0,0,1,11.0,11.0,34.0,215991.49,0.0576271186440678,1,9,3,2018,0,2267,0,2737148.82,2895558.56,4978431.53,3569128.5471428568,5082156.230666666
2018-09-19,3203671.41,2850137.86,116,115,123,580,320367.19,2604.6113008130083,0.10000006806711947,1.0,0.10000001529495185,25224.0,19107.0,122166.0,0.00499,155.2,1.0,531.0,114103.0,11016.0,9411.0,567.0,0.6666666666666666,0.9644062146892655,0.15284482109227873,600.8015065913371,0.768361581920904,0.0,0,1,7.0,7.0,20.0,123932.79000000001,0.034482758620689655,2,9,3,2018,0,2268,0,3907657.89,2683914.3,4896843.63,3679714.4014285714,5033250.1729999995
2018-09-20,2967505.47,2634513.81,113,113,122,568,296750.52,2432.38131147541,0.09999993136843867,1.0,0.09999999090144895,25444.0,19205.0,132990.0,0.00518,184.40000000000003,1.0,531.0,114103.0,11016.0,9411.0,567.0,0.6666666666666666,0.9644062146892655,0.15284482109227873,600.8015065913371,0.768361581920904,0.0,0,1,14.0,14.0,37.0,224587.69,0.06514084507042253,3,9,3,2018,0,2269,0,3198359.98,2220736.04,5971341.33,3579144.904285714,4976811.099
2018-09-21,3391440.87,3055926.25,111,110,122,571,339144.06,2779.8693442622953,0.09999991234487657,1.0,0.09999999203878203,26491.0,19068.0,135595.0,0.0042,265.6,1.0,531.0,114103.0,11016.0,9411.0,567.0,0.6666666666666666,0.9644062146892655,0.15284482109227873,600.8015065913371,0.768361581920904,0.0,0,1,9.0,9.0,18.0,83964.26,0.03152364273204904,4,9,3,2018,0,2270,0,3759913.17,2737800.42,7086185.79,3546165.6885714284,4876683.237
2018-09-22,3067943.56,2653342.07,114,114,125,552,306794.31,2454.35448,0.09999988532999644,1.0,0.09999998500624308,24669.0,17919.0,86950.0,0.00407,279.4,1.0,531.0,114103.0,11016.0,9411.0,567.0,0.6666666666666666,0.9644062146892655,0.15284482109227873,600.8015065913371,0.768361581920904,0.0,0,1,6.0,6.0,7.0,48552.020000000004,0.012681159420289856,5,9,3,2018,1,2271,0,3182906.62,3138040.11,5392520.44,3493526.7885714285,4753525.073
2018-09-23,4892505.92,4455722.87,173,171,182,826,489250.66,2688.1904395604392,0.10000008038475892,1.0,0.10000001389880792,20624.0,14669.0,86285.0,0.00398,242.3,1.0,531.0,114103.0,11016.0,9411.0,567.0,0.6666666666666666,0.9644062146892655,0.15284482109227873,600.8015065913371,0.768361581920904,0.0,0,1,11.0,11.0,22.0,178408.41,0.026634382566585957,6,9,3,2018,1,2272,0,4513878.02,4428844.18,3329330.38,3477103.4942857143,4676039.177
2018-09-24,4916532.68,4394814.48,148,146,162,788,491653.3,3034.8969135802467,0.09999997834112354,1.0,0.10000000650865196,20102.0,15393.0,101632.0,0.0036,228.80000000000004,1.0,531.0,114103.0,11016.0,9411.0,567.0,0.6666666666666666,0.9644062146892655,0.15284482109227873,600.8015065913371,0.768361581920904,0.0,0,1,5.0,5.0,17.0,48002.4,0.021573604060913704,0,9,3,2018,0,2273,0,3684035.33,3518686.76,4716376.41,3531193.194285714,4728145.028333333
2018-09-25,3834324.5,3363603.04,120,120,131,588,383432.49,2926.9655725190837,0.10000007841091134,1.0,0.10000001043208523,24408.0,19735.0,107389.0,0.00503,155.4,1.0,531.0,114103.0,11016.0,9411.0,567.0,0.6666666666666666,0.9644062146892655,0.15284482109227873,600.8015065913371,0.768361581920904,0.0,0,1,8.0,8.0,21.0,122201.37,0.03571428571428571,1,9,3,2018,0,2274,0,3511249.8,2737148.82,4717920.92,3707264.2442857143,4734816.904
2018-09-26,4727732.71,4050861.46,161,161,173,779,472773.3,2732.793641618497,0.0999999663816345,1.0,0.10000000613401852,24321.0,17845.0,96118.0,0.0057,148.0,1.0,531.0,114103.0,11016.0,9411.0,567.0,0.6666666666666666,0.9644062146892655,0.15284482109227873,600.8015065913371,0.768361581920904,0.0,0,1,12.0,12.0,33.0,310667.46,0.04236200256739409,2,9,3,2018,0,2275,0,3203671.41,3907657.89,6151109.31,3753417.772857143,4705363.6899999995
2018-09-27,5609192.49,4998150.71,197,195,217,942,560919.23,2584.881244239631,0.09999997860076465,1.0,0.09999999661270315,22241.0,17169.0,112579.0,0.00439,153.6,1.0,531.0,114103.0,11016.0,9411.0,567.0,0.6666666666666666,0.9644062146892655,0.15284482109227873,600.8015065913371,0.768361581920904,0.0,0,1,9.0,9.0,20.0,101813.75,0.021231422505307854,3,9,3,2018,0,2276,0,2967505.47,3198359.98,12207075.48,3971140.8157142857,4657917.803333333
2018-09-28,5221949.72,4643296.21,185,185,199,915,522195.07,2624.0958291457287,0.10000003354083471,1.0,0.10000001876693673,20002.0,15966.0,77655.0,0.00488,140.3,1.0,531.0,114103.0,11016.0,9411.0,567.0,0.6666666666666666,0.9644062146892655,0.15284482109227873,600.8015065913371,0.768361581920904,0.0,0,1,14.0,14.0,44.0,170419.85,0.048087431693989074,4,9,3,2018,0,2277,0,3391440.87,3759913.17,10330752.34,4348524.675714285,4437988.3703333335
2018-09-29,5089871.44,4351327.13,179,179,190,855,449807.99,2367.4104736842105,0.09210536617267816,0.9210526315789473,0.08837315348774309,22427.0,17112.0,115587.0,0.00363,141.3,1.0,531.0,114103.0,11016.0,9411.0,567.0,0.6666666666666666,0.9644062146892655,0.15284482109227873,600.8015065913371,0.768361581920904,0.0,0,1,8.0,8.0,21.0,105311.63,0.02456140350877193,5,9,3,2018,1,2278,0,3067943.56,3182906.62,10819458.93,4610025.94,4267694.949666667
